Sección,GRD,cuenta,precio_n,precio_min,precio_p25,precio_median,precio_mean,precio_p75,precio_max
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS",064181 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO,1,1,730800.0,730800.0,730800.0,730800.0,730800.0,730800.0
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS",114161 - MH OTROS DIAGNÓSTICOS DE RIÑÓN Y TRACTO URINARIO,1,1,769350.0,769350.0,769350.0,769350.0,769350.0,769350.0
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS",061402 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/CC,1,1,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632
Q38-Q45  OTRAS MALFORMACIONES CONGÉNITAS DEL APARATO DIGESTIVO,064181 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO,1,1,730800.0,730800.0,730800.0,730800.0,730800.0,730800.0
Q50-Q56  MALFORMACIONES CONGÉNITAS DE LOS ÓRGANOS GENITALES,134122 - MH OTRAS ENFERMEDADES DEL APARATO REPRODUCTOR FEMENINO W/CC,1,1,790050.0,790050.0,790050.0,790050.0,790050.0,790050.0
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS",061121 - PH PROCEDIMIENTOS SOBRE HERNIA EXCEPTO INGUINAL Y FEMORAL,1,1,1313993.8805,1313993.8805,1313993.8805,1313993.8805,1313993.8805,1313993.8805
"S30-S39  TRAUMATISMOS EN ABDOMEN, PARTE INFERIOR DE ESPALDA, COLUMNA LUMBAR, PELVIS Y GENITALES EXTERNOS","061301 - PH PROCEDIMIENTOS SOBRE ESTÓMAGO, ESÓFAGO Y DUODENO NO COMPLEJOS",1,1,1187803.8747,1187803.8747,1187803.8747,1187803.8747,1187803.8747,1187803.8747
Q50-Q56  MALFORMACIONES CONGÉNITAS DE LOS ÓRGANOS GENITALES,"158171 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR",1,1,158250.0,158250.0,158250.0,158250.0,158250.0,158250.0
Q50-Q56  MALFORMACIONES CONGÉNITAS DE LOS ÓRGANOS GENITALES,061111 - PH LISIS DE ADHERENCIAS PERITONEALES,1,1,1395370.256,1395370.256,1395370.256,1395370.256,1395370.256,1395370.256
Q50-Q56  MALFORMACIONES CONGÉNITAS DE LOS ÓRGANOS GENITALES,134121 - MH OTRAS ENFERMEDADES DEL APARATO REPRODUCTOR FEMENINO,1,1,658950.0,658950.0,658950.0,658950.0,658950.0,658950.0
"R40-R46  SÍNTOMAS Y SIGNOS QUE AFECTAN A LAS FUNCIONES COGNITIVAS, A LA PERCEPCIÓN, AL ESTADO EMOCIONAL Y A LA CONDUCTA",194161 - MH TRASTORNOS ORGÁNICOS Y RETRASO MENTAL,1,1,872700.0,872700.0,872700.0,872700.0,872700.0,872700.0
S20-S29  TRAUMATISMOS EN EL TÓRAX,041303 - PH PROCEDIMIENTOS MODERADAMENTE COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,4405487.2394,4405487.2394,4405487.2394,4405487.2394,4405487.2394,4405487.2394
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",121131 - PH PROCEDIMIENTOS SOBRE PRÓSTATA Y ESCROTO NO COMPLEJOS,1,1,1363499.1904,1363499.1904,1363499.1904,1363499.1904,1363499.1904,1363499.1904
E08-E14  DIABETES MELLITUS,041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,1,1,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
R20-R23  SÍNTOMAS Y SIGNOS QUE AFECTAN A LA PIEL Y AL TEJIDO CELULAR SUBCUTÁNEO,054241 - MH OTROS DIAGNÓSTICOS DE APARATO CIRCULATORIO,1,1,712800.0,712800.0,712800.0,712800.0,712800.0,712800.0
R20-R23  SÍNTOMAS Y SIGNOS QUE AFECTAN A LA PIEL Y AL TEJIDO CELULAR SUBCUTÁNEO,"044212 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO W/CC",1,1,850500.0,850500.0,850500.0,850500.0,850500.0,850500.0
R20-R23  SÍNTOMAS Y SIGNOS QUE AFECTAN A LA PIEL Y AL TEJIDO CELULAR SUBCUTÁNEO,014261 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO,1,1,917400.0,917400.0,917400.0,917400.0,917400.0,917400.0
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,164142 - MH OTROS TRASTORNOS DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/CC,1,1,1165650.0,1165650.0,1165650.0,1165650.0,1165650.0,1165650.0
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",121132 - PH PROCEDIMIENTOS SOBRE PRÓSTATA Y ESCROTO NO COMPLEJOS W/CC,1,1,1665546.2939,1665546.2939,1665546.2939,1665546.2939,1665546.2939,1665546.2939
E08-E14  DIABETES MELLITUS,041022 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/CC,1,1,5834022.8174,5834022.8174,5834022.8174,5834022.8174,5834022.8174,5834022.8174
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",164133 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/MCC,1,1,1358250.0,1358250.0,1358250.0,1358250.0,1358250.0,1358250.0
"R90-R94  HALLAZGOS ANORMALES EN DIAGNÓSTICO POR IMAGEN Y EN ESTUDIOS FUNCIONALES, SIN DIAGNÓSTICO",014261 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO,1,1,917400.0,917400.0,917400.0,917400.0,917400.0,917400.0
R95-R99  CAUSAS DE MORTALIDAD MAL DEFINIDAS Y DESCONOCIDAS,224123 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/MCC,1,1,2321550.0,2321550.0,2321550.0,2321550.0,2321550.0,2321550.0
E08-E14  DIABETES MELLITUS,071141 - PH COLECISTECTOMÍA LAPAROSCÓPICA,1,1,1417049.0518,1417049.0518,1417049.0518,1417049.0518,1417049.0518,1417049.0518
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",114161 - MH OTROS DIAGNÓSTICOS DE RIÑÓN Y TRACTO URINARIO,1,1,769350.0,769350.0,769350.0,769350.0,769350.0,769350.0
D00-D09  NEOPLASIAS IN SITU,131303 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL W/MCC,1,1,2179042.5481,2179042.5481,2179042.5481,2179042.5481,2179042.5481,2179042.5481
E08-E14  DIABETES MELLITUS,081501 - PH PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS,1,1,1345703.164,1345703.164,1345703.164,1345703.164,1345703.164,1345703.164
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",134122 - MH OTRAS ENFERMEDADES DEL APARATO REPRODUCTOR FEMENINO W/CC,1,1,790050.0,790050.0,790050.0,790050.0,790050.0,790050.0
R20-R23  SÍNTOMAS Y SIGNOS QUE AFECTAN A LA PIEL Y AL TEJIDO CELULAR SUBCUTÁNEO,094142 - MH OTRAS ENFERMEDADES DE PIEL Y MAMA W/CC,1,1,796800.0,796800.0,796800.0,796800.0,796800.0,796800.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,081022 - PH AMPUTACIÓN W/CC,1,1,2272552.578,2272552.578,2272552.578,2272552.578,2272552.578,2272552.578
R30-R39  SÍNTOMAS Y SIGNOS QUE AFECTAN AL APARATO GENITOURINARIO,131301 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL,1,1,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678
D80-D89  ALGUNOS TRASTORNOS QUE AFECTAN AL MECANISMO INMUNITARIO,174113 - MH LINFOMA Y LEUCEMIA NO AGUDA W/MCC,1,1,3012450.0,3012450.0,3012450.0,3012450.0,3012450.0,3012450.0
"R40-R46  SÍNTOMAS Y SIGNOS QUE AFECTAN A LAS FUNCIONES COGNITIVAS, A LA PERCEPCIÓN, AL ESTADO EMOCIONAL Y A LA CONDUCTA",224113 - MH SIGNOS Y SÍNTOMAS W/MCC,1,1,1176150.0,1176150.0,1176150.0,1176150.0,1176150.0,1176150.0
"R40-R46  SÍNTOMAS Y SIGNOS QUE AFECTAN A LAS FUNCIONES COGNITIVAS, A LA PERCEPCIÓN, AL ESTADO EMOCIONAL Y A LA CONDUCTA",194151 - MH NEUROSIS EXCEPTO DEPRESIÓN,1,1,528600.0,528600.0,528600.0,528600.0,528600.0,528600.0
"R40-R46  SÍNTOMAS Y SIGNOS QUE AFECTAN A LAS FUNCIONES COGNITIVAS, A LA PERCEPCIÓN, AL ESTADO EMOCIONAL Y A LA CONDUCTA",041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,1,1,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
D70-D77  OTROS TRASTORNOS DE LA SANGRE Y DE LOS ÓRGANOS HEMATOPOYÉTICOS,164143 - MH OTROS TRASTORNOS DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/MCC,1,1,2374650.0,2374650.0,2374650.0,2374650.0,2374650.0,2374650.0
"R40-R46  SÍNTOMAS Y SIGNOS QUE AFECTAN A LAS FUNCIONES COGNITIVAS, A LA PERCEPCIÓN, AL ESTADO EMOCIONAL Y A LA CONDUCTA",224122 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/CC,1,1,1630050.0,1630050.0,1630050.0,1630050.0,1630050.0,1630050.0
D70-D77  OTROS TRASTORNOS DE LA SANGRE Y DE LOS ÓRGANOS HEMATOPOYÉTICOS,164103 - MH AGRANULOCITOSIS W/MCC,1,1,1906050.0,1906050.0,1906050.0,1906050.0,1906050.0,1906050.0
E00-E07  TRASTORNOS DE GLÁNDULA TIROIDES,131301 - PH HISTERECTOMIA VAGINAL Y OTROS PROCEDIMIENTOS POR VIA VAGINAL,1,1,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678,1036375.8678
D55-D59  ANEMIAS HEMOLÍTICAS,164133 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/MCC,1,1,1358250.0,1358250.0,1358250.0,1358250.0,1358250.0,1358250.0
D55-D59  ANEMIAS HEMOLÍTICAS,164132 - MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/CC,1,1,916950.0,916950.0,916950.0,916950.0,916950.0,916950.0
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,1,1,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,041202 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/CC,1,1,2202500.9466,2202500.9466,2202500.9466,2202500.9466,2202500.9466,2202500.9466
R50-R69  SÍNTOMAS Y SIGNOS GENERALES,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
E00-E07  TRASTORNOS DE GLÁNDULA TIROIDES,104133 - MH OTROS TRASTORNOS ENDOCRINOS W/MCC,1,1,1654500.0,1654500.0,1654500.0,1654500.0,1654500.0,1654500.0
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",111403 - PH PROCEDIMIENTOS URETRALES Y TRANSURETRALES W/MCC,1,1,2677007.7247,2677007.7247,2677007.7247,2677007.7247,2677007.7247,2677007.7247
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",101101 - PH PROCEDIMIENTOS SOBRE LAS GLÁNDULAS SUPRARRENALES,1,1,1697902.7057,1697902.7057,1697902.7057,1697902.7057,1697902.7057,1697902.7057
Q65-Q79  MALFORMACIONES Y DEFORMIDADES CONGÉNITAS DEL APARATO MUSCULOESQUELÉTICO,"158171 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR",1,1,158250.0,158250.0,158250.0,158250.0,158250.0,158250.0
E00-E07  TRASTORNOS DE GLÁNDULA TIROIDES,"101202 - PH PROCEDIMIENTOS SOBRE TIROIDES, PARATIROIDES Y CONDUCTO TIROGLOSO W/CC",1,1,1440669.2324,1440669.2324,1440669.2324,1440669.2324,1440669.2324,1440669.2324
E08-E14  DIABETES MELLITUS,091303 - PH INJERTO DE PIEL SIN QUEMADURA W/MCC,1,1,7156105.8008,7156105.8008,7156105.8008,7156105.8008,7156105.8008,7156105.8008
S10-S19  TRAUMATISMOS EN EL CUELLO,"034151 - MH OTROS DIAGNÓSTICOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA",1,1,644100.0,644100.0,644100.0,644100.0,644100.0,644100.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,034121 - MH EPISTAXIS,1,1,613050.0,613050.0,613050.0,613050.0,613050.0,613050.0
E08-E14  DIABETES MELLITUS,114163 - MH OTROS DIAGNÓSTICOS DE RIÑÓN Y TRACTO URINARIO W/MCC,1,1,1432050.0,1432050.0,1432050.0,1432050.0,1432050.0,1432050.0
S10-S19  TRAUMATISMOS EN EL CUELLO,054153 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS W/MCC,1,1,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0
S10-S19  TRAUMATISMOS EN EL CUELLO,084171 - MH PROBLEMAS MÉDICOS DE LA ESPALDA,1,1,816600.0,816600.0,816600.0,816600.0,816600.0,816600.0
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS","131112 - PH PROCEDIMIENTOS SOBRE ÚTERO Y CUELLO, DILATACIÓN Y LEGRADO W/CC",1,1,1079733.4595,1079733.4595,1079733.4595,1079733.4595,1079733.4595,1079733.4595
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",011202 - PH PROCEDIMIENTOS SOBRE NERVIOS CRANEALES Y PERIFÉRICOS W/CC,1,1,2851570.566,2851570.566,2851570.566,2851570.566,2851570.566,2851570.566
S10-S19  TRAUMATISMOS EN EL CUELLO,"094132 - MH TRAUMATISMO DE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/CC",1,1,927000.0,927000.0,927000.0,927000.0,927000.0,927000.0
"Q90-Q99  ANOMALÍAS CROMOSÓMICAS, NO CLASIFICADAS BAJO OTRO CONCEPTO","158133 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/MCC",1,1,3135600.0,3135600.0,3135600.0,3135600.0,3135600.0,3135600.0
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS","131012 - PH EVISCERACIÓN PÉLVICA, HISTERECTOMÍA Y VULVECTOMÍA RADICAL W/CC",1,1,2302482.2589,2302482.2589,2302482.2589,2302482.2589,2302482.2589,2302482.2589
"D10-D36  TUMORES BENIGNOS, EXCEPTO TUMORES NEUROENDOCRINOS BENIGNOS","131011 - PH EVISCERACIÓN PÉLVICA, HISTERECTOMÍA Y VULVECTOMÍA RADICAL",1,1,1768439.6832,1768439.6832,1768439.6832,1768439.6832,1768439.6832,1768439.6832
S20-S29  TRAUMATISMOS EN EL TÓRAX,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
Q80-Q89  OTRAS MALFORMACIONES CONGÉNITAS,"158142 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/CC",1,1,1085400.0,1085400.0,1085400.0,1085400.0,1085400.0,1085400.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,051143 - PH INSERCIÓN DE MARCAPASOS CARDIACO PERMANENTE W/MCC,1,1,4153107.2279,4153107.2279,4153107.2279,4153107.2279,4153107.2279,4153107.2279
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",014261 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO,1,1,917400.0,917400.0,917400.0,917400.0,917400.0,917400.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,054202 - MH DOLOR TORÁCICO Y ANGINA DE PECHO W/CC,1,1,777900.0,777900.0,777900.0,777900.0,777900.0,777900.0
S00-S09  TRAUMATISMOS EN LA CABEZA,041022 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/CC,1,1,5834022.8174,5834022.8174,5834022.8174,5834022.8174,5834022.8174,5834022.8174
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",071103 - PH PROCEDIMIENTOS SOBRE PÁNCREAS E HÍGADO W/MCC,1,1,8517178.2603,8517178.2603,8517178.2603,8517178.2603,8517178.2603,8517178.2603
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",064183 - MH OTROS DIAGNÓSTICOS SOBRE APARATO DIGESTIVO W/MCC,1,1,1644300.0,1644300.0,1644300.0,1644300.0,1644300.0,1644300.0
E08-E14  DIABETES MELLITUS,091202 - PH INJERTO DE PIEL CON QUEMADURA W/CC,1,1,3345329.409,3345329.409,3345329.409,3345329.409,3345329.409,3345329.409
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",061402 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/CC,1,1,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632
S00-S09  TRAUMATISMOS EN LA CABEZA,"034152 - MH OTROS DIAGNÓSTICOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA W/CC",1,1,941100.0,941100.0,941100.0,941100.0,941100.0,941100.0
S00-S09  TRAUMATISMOS EN LA CABEZA,041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,1,1,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
S00-S09  TRAUMATISMOS EN LA CABEZA,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,1,1,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
S00-S09  TRAUMATISMOS EN LA CABEZA,084212 - MH OTROS DIAGNÓSTICOS DEL SISTEMA MUSCULOESQUELÉTICO Y TEJIDO CONECTIVO W/CC,1,1,1012050.0,1012050.0,1012050.0,1012050.0,1012050.0,1012050.0
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",061203 - PH PROCEDIMIENTOS COMPLEJOS DEL TRACTO DIGESTIVO W/MCC,1,1,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451,5767045.0451
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS","044213 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO W/MCC",1,1,1444200.0,1444200.0,1444200.0,1444200.0,1444200.0,1444200.0
E08-E14  DIABETES MELLITUS,091302 - PH INJERTO DE PIEL SIN QUEMADURA W/CC,1,1,3408424.4119,3408424.4119,3408424.4119,3408424.4119,3408424.4119,3408424.4119
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,054181 - MH ENFERMEDADES CARDIACAS CONGÉNITAS Y VALVULARES,1,1,817350.0,817350.0,817350.0,817350.0,817350.0,817350.0
"D37-D48  NEOPLASIAS DE COMPORTAMIENTO INCIERTO, POLICITEMIA VERA Y SÍNDROMES MIELODISPLÁSICOS",014262 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO W/CC,1,1,1068900.0,1068900.0,1068900.0,1068900.0,1068900.0,1068900.0
R00-R09  SÍNTOMAS Y SIGNOS QUE AFECTAN A LOS APARATOS CIRCULATORIO Y RESPIRATORIO,054153 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS W/MCC,1,1,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0,1465650.0
S10-S19  TRAUMATISMOS EN EL CUELLO,"091403 - PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA W/MCC",1,1,4137576.1503,4137576.1503,4137576.1503,4137576.1503,4137576.1503,4137576.1503
L80-L99  OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,"031202 - PH OTROS PROCEDIMIENTOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA W/CC",1,1,2957214.2503,2957214.2503,2957214.2503,2957214.2503,2957214.2503,2957214.2503
S40-S49  TRAUMATISMOS EN HOMBRO Y  BRAZO,051201 - PH OTROS PROCEDIMIENTOS SOBRE APARATO CIRCULATORIO,1,1,2520564.474,2520564.474,2520564.474,2520564.474,2520564.474,2520564.474
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",111201 - PH OPERACIONES DEL TRACTO URINARIO SUPERIOR,1,1,1769572.1576,1769572.1576,1769572.1576,1769572.1576,1769572.1576,1769572.1576
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,061403 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/MCC,1,1,3693160.8351,3693160.8351,3693160.8351,3693160.8351,3693160.8351,3693160.8351
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,061402 - PH OTROS PROCEDIMIENTOS SOBRE APARATO DIGESTIVO W/CC,1,1,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632,2115785.7632
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",091203 - PH INJERTO DE PIEL CON QUEMADURA W/MCC,1,1,10220581.556,10220581.556,10220581.556,10220581.556,10220581.556,10220581.556
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",091301 - PH INJERTO DE PIEL SIN QUEMADURA,1,1,2080679.0565,2080679.0565,2080679.0565,2080679.0565,2080679.0565,2080679.0565
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,"061303 - PH PROCEDIMIENTOS SOBRE ESTÓMAGO, ESÓFAGO Y DUODENO NO COMPLEJOS W/MCC",1,1,4311491.8634,4311491.8634,4311491.8634,4311491.8634,4311491.8634,4311491.8634
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO","091401 - PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA",1,1,1592744.3675,1592744.3675,1592744.3675,1592744.3675,1592744.3675,1592744.3675
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",091502 - PH PROCEDIMIENTOS SOBRE MAMA W/CC,1,1,1650338.7804,1650338.7804,1650338.7804,1650338.7804,1650338.7804,1650338.7804
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",111112 - PH PROCEDIMIENTOS SOBRE VEJIGA COMPLEJOS W/CC,1,1,3382862.8466,3382862.8466,3382862.8466,3382862.8466,3382862.8466,3382862.8466
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",111113 - PH PROCEDIMIENTOS SOBRE VEJIGA COMPLEJOS W/MCC,1,1,6251582.3108,6251582.3108,6251582.3108,6251582.3108,6251582.3108,6251582.3108
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",111202 - PH OPERACIONES DEL TRACTO URINARIO SUPERIOR W/CC,1,1,2108020.2244,2108020.2244,2108020.2244,2108020.2244,2108020.2244,2108020.2244
B35-B49  MICOSIS,094141 - MH OTRAS ENFERMEDADES DE PIEL Y MAMA,1,1,538500.0,538500.0,538500.0,538500.0,538500.0,538500.0
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",111302 - PH PROCEDIMIENTOS SOBRE TRACTO URINARIO INFERIOR Y VEJIGA W/CC,1,1,1545989.3526,1545989.3526,1545989.3526,1545989.3526,1545989.3526,1545989.3526
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO",111402 - PH PROCEDIMIENTOS URETRALES Y TRANSURETRALES W/CC,1,1,1416078.3595,1416078.3595,1416078.3595,1416078.3595,1416078.3595,1416078.3595
C15-C26  NEOPLASIAS MALIGNAS DE ÓRGANOS DIGESTIVOS,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
"T80-T88  COMPLICACIONES DE LA ATENCIÓN QUIRÚRGICA Y MÉDICA, NO CLASIFICADAS BAJO OTRO CONCEPTO","114142 - MH DISFUNCIÓN, REACCIÓN O COMPL. POR DISP., INJ. O TRAS. DEL TRACTO URINARIO W/CC",1,1,1093050.0,1093050.0,1093050.0,1093050.0,1093050.0,1093050.0
